row,col,year,parameter,value
22,113FF,2008,intermediate_demand,0.142824251
23,113FF,2008,intermediate_demand,0.036933461
321,113FF,2008,intermediate_demand,0.021010872
327,113FF,2008,intermediate_demand,0.043074151
332,113FF,2008,intermediate_demand,0.163942706
333,113FF,2008,intermediate_demand,0.433631012
334,113FF,2008,intermediate_demand,0.000998679
335,113FF,2008,intermediate_demand,0.173901782
3361MV,113FF,2008,intermediate_demand,0.083922106
3364OT,113FF,2008,intermediate_demand,0.083900885
339,113FF,2008,intermediate_demand,0.001998891
311FT,113FF,2008,intermediate_demand,0.671364265
313TT,113FF,2008,intermediate_demand,0.130923289
322,113FF,2008,intermediate_demand,0.001000446
324,113FF,2008,intermediate_demand,1.042902286
325,113FF,2008,intermediate_demand,2.661441275
326,113FF,2008,intermediate_demand,0.103936235
42,113FF,2008,intermediate_demand,0.028974775
485,113FF,2008,intermediate_demand,0.001996361
487OS,113FF,2008,intermediate_demand,0.087215757
511,113FF,2008,intermediate_demand,0.000998564
513,113FF,2008,intermediate_demand,0.036926926
521CI,113FF,2008,intermediate_demand,0.422252038
523,113FF,2008,intermediate_demand,0.020961799
524,113FF,2008,intermediate_demand,1.250902217
ORE,113FF,2008,intermediate_demand,0.051915992
532RL,113FF,2008,intermediate_demand,0.134816941
5411,113FF,2008,intermediate_demand,0.128756282
5415,113FF,2008,intermediate_demand,0.045914548
5412OP,113FF,2008,intermediate_demand,0.697818496
561,113FF,2008,intermediate_demand,0.070898646
562,113FF,2008,intermediate_demand,0.022971183
711AS,113FF,2008,intermediate_demand,0.001995978
722,113FF,2008,intermediate_demand,0.033932217
81,113FF,2008,intermediate_demand,0.411274303
GFE,113FF,2008,intermediate_demand,0.003997095
GSLE,113FF,2008,intermediate_demand,0.00599035
Used,113FF,2008,intermediate_demand,0.18316494
Other,113FF,2008,intermediate_demand,0.057931721
211,211,2008,intermediate_demand,51.78878678
212,211,2008,intermediate_demand,0.104565859
213,211,2008,intermediate_demand,9.257920814
22,211,2008,intermediate_demand,2.703500832
23,211,2008,intermediate_demand,3.263121163
327,211,2008,intermediate_demand,0.630276807
331,211,2008,intermediate_demand,3.438006792
332,211,2008,intermediate_demand,3.818832318
333,211,2008,intermediate_demand,4.96729258
334,211,2008,intermediate_demand,0.037961393
335,211,2008,intermediate_demand,0.065982904
3361MV,211,2008,intermediate_demand,0.621613203
339,211,2008,intermediate_demand,0.018995268
322,211,2008,intermediate_demand,0.039029307
323,211,2008,intermediate_demand,0.00599886
324,211,2008,intermediate_demand,4.383928162
325,211,2008,intermediate_demand,5.277522528
326,211,2008,intermediate_demand,0.054983078
42,211,2008,intermediate_demand,0.178898974
481,211,2008,intermediate_demand,0.000999592
486,211,2008,intermediate_demand,0.361314613
487OS,211,2008,intermediate_demand,0.012033425
493,211,2008,intermediate_demand,0.003001576
511,211,2008,intermediate_demand,0.006992085
513,211,2008,intermediate_demand,0.647916483
514,211,2008,intermediate_demand,0.012981158
521CI,211,2008,intermediate_demand,1.949144647
523,211,2008,intermediate_demand,0.867684628
524,211,2008,intermediate_demand,3.185633658
ORE,211,2008,intermediate_demand,0.367517887
532RL,211,2008,intermediate_demand,2.61724757
5411,211,2008,intermediate_demand,2.159574154
5415,211,2008,intermediate_demand,1.636455926
5412OP,211,2008,intermediate_demand,2.23390214
55,211,2008,intermediate_demand,8.571013619
561,211,2008,intermediate_demand,0.329629716
562,211,2008,intermediate_demand,0.560468466
721,211,2008,intermediate_demand,0.000998279
722,211,2008,intermediate_demand,0.007986495
81,211,2008,intermediate_demand,0.049927202
Other,211,2008,intermediate_demand,0.393656521
111CA,212,2008,intermediate_demand,0.028982142
113FF,212,2008,intermediate_demand,0.14180619
211,212,2008,intermediate_demand,0.08791826
212,212,2008,intermediate_demand,11.0562834
213,212,2008,intermediate_demand,1.784462408
22,212,2008,intermediate_demand,3.799942458
23,212,2008,intermediate_demand,2.160904434
321,212,2008,intermediate_demand,0.038944763
327,212,2008,intermediate_demand,0.380920149
331,212,2008,intermediate_demand,0.789920962
332,212,2008,intermediate_demand,1.340931123
333,212,2008,intermediate_demand,4.171353541
334,212,2008,intermediate_demand,0.047843738
335,212,2008,intermediate_demand,0.032917549
3361MV,212,2008,intermediate_demand,1.082892581
3364OT,212,2008,intermediate_demand,0.008971974
339,212,2008,intermediate_demand,0.03391539
313TT,212,2008,intermediate_demand,0.001994961
322,212,2008,intermediate_demand,0.168748523
323,212,2008,intermediate_demand,0.003990282
324,212,2008,intermediate_demand,9.319065158
325,212,2008,intermediate_demand,2.755041526
326,212,2008,intermediate_demand,1.108170109
42,212,2008,intermediate_demand,0.104705593
481,212,2008,intermediate_demand,0.022939114
485,212,2008,intermediate_demand,0.004981231
487OS,212,2008,intermediate_demand,0.975532285
493,212,2008,intermediate_demand,0.280518358
513,212,2008,intermediate_demand,0.204198655
514,212,2008,intermediate_demand,0.002988934
521CI,212,2008,intermediate_demand,0.653571313
523,212,2008,intermediate_demand,1.13074018
524,212,2008,intermediate_demand,1.1847098
ORE,212,2008,intermediate_demand,0.065765728
532RL,212,2008,intermediate_demand,1.509018896
5411,212,2008,intermediate_demand,0.631576013
5415,212,2008,intermediate_demand,0.097628414
5412OP,212,2008,intermediate_demand,2.118294714
55,212,2008,intermediate_demand,3.93149592
561,212,2008,intermediate_demand,0.770401516
562,212,2008,intermediate_demand,0.441588177
713,212,2008,intermediate_demand,0.000996037
721,212,2008,intermediate_demand,0.013944552
722,212,2008,intermediate_demand,0.0468154
81,212,2008,intermediate_demand,0.141475248
GFE,212,2008,intermediate_demand,0.014960097
Other,212,2008,intermediate_demand,0.045856882
111CA,213,2008,intermediate_demand,0.021062092
211,213,2008,intermediate_demand,0.070185058
212,213,2008,intermediate_demand,0.126853526
213,213,2008,intermediate_demand,1.710867049
22,213,2008,intermediate_demand,0.206084356
23,213,2008,intermediate_demand,3.050512289
321,213,2008,intermediate_demand,0.234504554
327,213,2008,intermediate_demand,0.703357435
331,213,2008,intermediate_demand,0.812791011
332,213,2008,intermediate_demand,1.195539247
333,213,2008,intermediate_demand,4.984926556
334,213,2008,intermediate_demand,0.246078005
335,213,2008,intermediate_demand,0.243260991
3361MV,213,2008,intermediate_demand,0.669475793
339,213,2008,intermediate_demand,0.030032521
322,213,2008,intermediate_demand,0.081168845
324,213,2008,intermediate_demand,4.899557276
325,213,2008,intermediate_demand,1.825921004
326,213,2008,intermediate_demand,0.602617283
481,213,2008,intermediate_demand,0.249230404
484,213,2008,intermediate_demand,0.075917773
485,213,2008,intermediate_demand,0.060988948
487OS,213,2008,intermediate_demand,0.004016474
511,213,2008,intermediate_demand,0.002000405
513,213,2008,intermediate_demand,0.512827396
514,213,2008,intermediate_demand,0.012998488
521CI,213,2008,intermediate_demand,0.588923593
523,213,2008,intermediate_demand,2.695513095
524,213,2008,intermediate_demand,5.45780515
ORE,213,2008,intermediate_demand,0.161003698
532RL,213,2008,intermediate_demand,3.240915343
5411,213,2008,intermediate_demand,2.443387092
5415,213,2008,intermediate_demand,0.035992111
5412OP,213,2008,intermediate_demand,6.392669042
55,213,2008,intermediate_demand,2.022813121
561,213,2008,intermediate_demand,1.723363527
562,213,2008,intermediate_demand,0.380146522
711AS,213,2008,intermediate_demand,0.015994041
713,213,2008,intermediate_demand,0.008996479
721,213,2008,intermediate_demand,0.148942186
722,213,2008,intermediate_demand,0.279900569
81,213,2008,intermediate_demand,0.779904145
Used,213,2008,intermediate_demand,1.345408437
Other,213,2008,intermediate_demand,0.289133312
211,22,2008,intermediate_demand,121.1165804
212,22,2008,intermediate_demand,16.66812308
22,22,2008,intermediate_demand,27.52680606
23,22,2008,intermediate_demand,6.246671121
327,22,2008,intermediate_demand,0.022055235
331,22,2008,intermediate_demand,0.001001356
332,22,2008,intermediate_demand,2.245980773
333,22,2008,intermediate_demand,0.417973258
334,22,2008,intermediate_demand,0.034981268
335,22,2008,intermediate_demand,0.013002883
3361MV,22,2008,intermediate_demand,0.021996896
322,22,2008,intermediate_demand,0.012014787
323,22,2008,intermediate_demand,0.035010175
324,22,2008,intermediate_demand,43.55614356
325,22,2008,intermediate_demand,1.275256147
326,22,2008,intermediate_demand,0.010001731
42,22,2008,intermediate_demand,1.263894314
481,22,2008,intermediate_demand,1.092079756
482,22,2008,intermediate_demand,0.148224303
483,22,2008,intermediate_demand,0.011164317
485,22,2008,intermediate_demand,0.19579744
487OS,22,2008,intermediate_demand,4.522724002
493,22,2008,intermediate_demand,0.83984423
511,22,2008,intermediate_demand,0.134912265
513,22,2008,intermediate_demand,1.409322686
514,22,2008,intermediate_demand,1.238798939
521CI,22,2008,intermediate_demand,7.945190106
523,22,2008,intermediate_demand,0.92104768
524,22,2008,intermediate_demand,0.811278959
ORE,22,2008,intermediate_demand,2.619825541
532RL,22,2008,intermediate_demand,1.46716358
5411,22,2008,intermediate_demand,6.20015329
5415,22,2008,intermediate_demand,1.676202134
5412OP,22,2008,intermediate_demand,12.29387565
55,22,2008,intermediate_demand,0.020990547
561,22,2008,intermediate_demand,6.701699463
562,22,2008,intermediate_demand,1.086492699
61,22,2008,intermediate_demand,0.199730903
711AS,22,2008,intermediate_demand,0.147818737
713,22,2008,intermediate_demand,0.096879383
721,22,2008,intermediate_demand,1.061681567
722,22,2008,intermediate_demand,2.397102256
81,22,2008,intermediate_demand,2.178873146
GFE,22,2008,intermediate_demand,0.479028777
GSLE,22,2008,intermediate_demand,2.685789976
Used,22,2008,intermediate_demand,1.49251443
Other,22,2008,intermediate_demand,0.99261174
111CA,23,2008,intermediate_demand,1.698541992
212,23,2008,intermediate_demand,15.71144114
22,23,2008,intermediate_demand,5.382720933
23,23,2008,intermediate_demand,0.244893328
321,23,2008,intermediate_demand,49.77944313
327,23,2008,intermediate_demand,83.31543787
331,23,2008,intermediate_demand,6.283120949
332,23,2008,intermediate_demand,110.1805671
333,23,2008,intermediate_demand,34.97392422
334,23,2008,intermediate_demand,8.513353729
335,23,2008,intermediate_demand,41.52312955
3361MV,23,2008,intermediate_demand,2.300001578
3364OT,23,2008,intermediate_demand,0.04300787
337,23,2008,intermediate_demand,20.9569857
339,23,2008,intermediate_demand,1.257015446
313TT,23,2008,intermediate_demand,2.712106726
322,23,2008,intermediate_demand,2.593683421
323,23,2008,intermediate_demand,0.034029493
324,23,2008,intermediate_demand,65.36085619
325,23,2008,intermediate_demand,11.7311155
326,23,2008,intermediate_demand,33.48308831
42,23,2008,intermediate_demand,0.019009369
481,23,2008,intermediate_demand,0.267173491
483,23,2008,intermediate_demand,0.01523272
485,23,2008,intermediate_demand,0.347841059
511,23,2008,intermediate_demand,0.320976519
513,23,2008,intermediate_demand,7.742258831
514,23,2008,intermediate_demand,0.560780168
521CI,23,2008,intermediate_demand,7.057138825
523,23,2008,intermediate_demand,2.299950412
524,23,2008,intermediate_demand,0.425867411
ORE,23,2008,intermediate_demand,10.63431339
532RL,23,2008,intermediate_demand,15.73310969
5411,23,2008,intermediate_demand,6.601523642
5415,23,2008,intermediate_demand,3.642197338
5412OP,23,2008,intermediate_demand,45.86598267
55,23,2008,intermediate_demand,6.444815782
561,23,2008,intermediate_demand,8.11547606
562,23,2008,intermediate_demand,2.863315052
61,23,2008,intermediate_demand,0.002997694
711AS,23,2008,intermediate_demand,0.086943623
713,23,2008,intermediate_demand,0.15589599
721,23,2008,intermediate_demand,0.329781027
722,23,2008,intermediate_demand,0.330791254
81,23,2008,intermediate_demand,6.734315756
GFE,23,2008,intermediate_demand,0.012007642
Used,23,2008,intermediate_demand,1.052377491
Other,23,2008,intermediate_demand,1.502278987
113FF,321,2008,intermediate_demand,13.51128998
211,321,2008,intermediate_demand,0.017012811
212,321,2008,intermediate_demand,0.024117215
22,321,2008,intermediate_demand,2.468340019
23,321,2008,intermediate_demand,0.273438321
321,321,2008,intermediate_demand,20.63949165
327,321,2008,intermediate_demand,0.842238701
331,321,2008,intermediate_demand,0.312099319
332,321,2008,intermediate_demand,3.606831291
333,321,2008,intermediate_demand,0.444509716
334,321,2008,intermediate_demand,0.910565446
335,321,2008,intermediate_demand,0.37769154
3361MV,321,2008,intermediate_demand,1.744940515
3364OT,321,2008,intermediate_demand,0.080884049
337,321,2008,intermediate_demand,0.594148032
339,321,2008,intermediate_demand,0.026978237
311FT,321,2008,intermediate_demand,0.030962875
313TT,321,2008,intermediate_demand,0.497583105
322,321,2008,intermediate_demand,0.95918647
323,321,2008,intermediate_demand,0.004996265
324,321,2008,intermediate_demand,1.948327117
325,321,2008,intermediate_demand,2.919554616
326,321,2008,intermediate_demand,1.30786813
42,321,2008,intermediate_demand,0.314646759
481,321,2008,intermediate_demand,0.225781967
484,321,2008,intermediate_demand,0.004096103
485,321,2008,intermediate_demand,0.059875725
487OS,321,2008,intermediate_demand,1.003230635
493,321,2008,intermediate_demand,0.032998959
511,321,2008,intermediate_demand,0.026954433
513,321,2008,intermediate_demand,0.387136107
514,321,2008,intermediate_demand,0.474046967
521CI,321,2008,intermediate_demand,0.671640679
523,321,2008,intermediate_demand,0.030935809
524,321,2008,intermediate_demand,0.269480042
ORE,321,2008,intermediate_demand,0.663758379
532RL,321,2008,intermediate_demand,0.458262132
5411,321,2008,intermediate_demand,0.252458365
5415,321,2008,intermediate_demand,0.253464258
5412OP,321,2008,intermediate_demand,1.986135743
55,321,2008,intermediate_demand,0.312534277
561,321,2008,intermediate_demand,0.89349722
562,321,2008,intermediate_demand,0.191711139
711AS,321,2008,intermediate_demand,0.033923074
713,321,2008,intermediate_demand,0.010974906
721,321,2008,intermediate_demand,0.134692459
722,321,2008,intermediate_demand,0.203541983
81,321,2008,intermediate_demand,0.402188777
GSLE,321,2008,intermediate_demand,0.059888402
Other,321,2008,intermediate_demand,0.296575651
113FF,327,2008,intermediate_demand,0.000999333
211,327,2008,intermediate_demand,0.001999538
212,327,2008,intermediate_demand,14.85068143
22,327,2008,intermediate_demand,6.111895225
23,327,2008,intermediate_demand,0.384828634
321,327,2008,intermediate_demand,0.324766468
327,327,2008,intermediate_demand,18.31493671
331,327,2008,intermediate_demand,1.765822514
332,327,2008,intermediate_demand,2.363246831
333,327,2008,intermediate_demand,0.091808045
334,327,2008,intermediate_demand,0.544603506
335,327,2008,intermediate_demand,0.083848738
3361MV,327,2008,intermediate_demand,0.665556895
337,327,2008,intermediate_demand,0.000999265
339,327,2008,intermediate_demand,0.227591707
311FT,327,2008,intermediate_demand,0.570751724
313TT,327,2008,intermediate_demand,0.208619235
315AL,327,2008,intermediate_demand,0.000997487
322,327,2008,intermediate_demand,1.975437648
324,327,2008,intermediate_demand,2.358858655
325,327,2008,intermediate_demand,4.927008618
326,327,2008,intermediate_demand,1.353492229
42,327,2008,intermediate_demand,0.281406078
481,327,2008,intermediate_demand,0.252506788
484,327,2008,intermediate_demand,0.002046081
485,327,2008,intermediate_demand,0.065798307
487OS,327,2008,intermediate_demand,0.607754927
493,327,2008,intermediate_demand,0.027971545
511,327,2008,intermediate_demand,0.004986638
513,327,2008,intermediate_demand,0.757559462
514,327,2008,intermediate_demand,0.487537357
521CI,327,2008,intermediate_demand,0.742761648
523,327,2008,intermediate_demand,0.055828899
524,327,2008,intermediate_demand,0.813625053
ORE,327,2008,intermediate_demand,0.688032254
532RL,327,2008,intermediate_demand,0.878716218
5411,327,2008,intermediate_demand,0.363859172
5415,327,2008,intermediate_demand,0.230285303
5412OP,327,2008,intermediate_demand,2.262359673
55,327,2008,intermediate_demand,0.614476855
561,327,2008,intermediate_demand,1.45012685
562,327,2008,intermediate_demand,0.336161143
711AS,327,2008,intermediate_demand,0.02890583
713,327,2008,intermediate_demand,0.014951011
721,327,2008,intermediate_demand,0.156487742
722,327,2008,intermediate_demand,0.207328184
81,327,2008,intermediate_demand,0.729805708
GSLE,327,2008,intermediate_demand,0.097721222
Used,327,2008,intermediate_demand,0.166944062
Other,327,2008,intermediate_demand,0.197522129
211,331,2008,intermediate_demand,0.020012202
212,331,2008,intermediate_demand,19.36637172
22,331,2008,intermediate_demand,12.0464037
23,331,2008,intermediate_demand,0.987828495
321,331,2008,intermediate_demand,0.365044759
327,331,2008,intermediate_demand,3.759991796
331,331,2008,intermediate_demand,95.67072149
332,331,2008,intermediate_demand,6.103452993
333,331,2008,intermediate_demand,1.73084193
334,331,2008,intermediate_demand,1.484447574
335,331,2008,intermediate_demand,2.050031003
3361MV,331,2008,intermediate_demand,0.863856135
339,331,2008,intermediate_demand,0.063939228
311FT,331,2008,intermediate_demand,0.010985248
322,331,2008,intermediate_demand,1.865094974
324,331,2008,intermediate_demand,5.982074753
325,331,2008,intermediate_demand,2.754297024
326,331,2008,intermediate_demand,0.812180333
42,331,2008,intermediate_demand,1.403222792
481,331,2008,intermediate_demand,0.345616539
484,331,2008,intermediate_demand,0.001023881
485,331,2008,intermediate_demand,0.095787382
487OS,331,2008,intermediate_demand,0.173360686
493,331,2008,intermediate_demand,0.018996674
511,331,2008,intermediate_demand,0.012976194
513,331,2008,intermediate_demand,0.416011691
514,331,2008,intermediate_demand,0.528860552
521CI,331,2008,intermediate_demand,1.501744218
523,331,2008,intermediate_demand,2.221071215
524,331,2008,intermediate_demand,0.791359056
ORE,331,2008,intermediate_demand,0.316362634
532RL,331,2008,intermediate_demand,1.275762128
5411,331,2008,intermediate_demand,0.326253012
5415,331,2008,intermediate_demand,0.379143959
5412OP,331,2008,intermediate_demand,3.961721139
55,331,2008,intermediate_demand,0.422309897
561,331,2008,intermediate_demand,3.838990274
562,331,2008,intermediate_demand,0.60000955
711AS,331,2008,intermediate_demand,0.069831576
713,331,2008,intermediate_demand,0.013966053
721,331,2008,intermediate_demand,0.226450297
722,331,2008,intermediate_demand,0.35215679
81,331,2008,intermediate_demand,1.766183034
GFE,331,2008,intermediate_demand,0.070920393
GSLE,331,2008,intermediate_demand,0.180637369
Used,331,2008,intermediate_demand,33.30385095
Other,331,2008,intermediate_demand,0.97646229
211,332,2008,intermediate_demand,0.008011239
212,332,2008,intermediate_demand,0.895931877
22,332,2008,intermediate_demand,6.036989347
